"Step","experiment-balanced-data - epoch","experiment-balanced-data - epoch__MIN","experiment-balanced-data - epoch__MAX","experiment-human-data - epoch","experiment-human-data - epoch__MIN","experiment-human-data - epoch__MAX"
"143194","","","","39","39","39"
"143205","39","39","39","","",""
"143215","","","","39","39","39"
"143223","","","","39","39","39"
"143224","39","39","39","","",""
"143225","39","39","39","","",""
"143234","39","39","39","","",""
"143239","","","","39","39","39"
"143249","39","39","39","","",""
"143257","39","39","39","","",""
"143260","39","39","39","","",""
"143266","","","","39","39","39"
"143279","39","39","39","","",""
"143301","","","","39","39","39"
"143335","","","","39","39","39"
"143336","39","39","39","","",""
"143348","","","","39","39","39"
"143349","","","","39","39","39"
"143357","","","","39","39","39"
"143361","39","39","39","","",""
"143371","39","39","39","","",""
"143392","39","39","39","","",""
"143397","","","","39","39","39"
"143420","","","","39","39","39"
"143429","","","","39","39","39"
"143435","39","39","39","","",""
"143437","39","39","39","","",""
"143443","39","39","39","","",""
"143452","","","","39","39","39"
"143459","","","","39","39","39"
"143468","39","39","39","","",""
"143477","","","","39","39","39"
"143490","","","","39","39","39"
"143491","39","39","39","","",""
"143499","39","39","39","","",""
"143520","39","39","39","","",""
"143544","","","","39","39","39"
"143565","39","39","39","","",""
"143587","39","39","39","","",""
"143594","39","39","39","","",""
"143596","","","","40","40","40"
"143599","","","","40","40","40"
"143603","39","39","39","","",""
"143622","","","","40","40","40"
"143624","","","","40","40","40"
"143630","39","39","39","","",""
"143631","39","39","39","","",""
"143641","39","39","39","","",""
"143658","39","39","39","","",""
"143683","39","39","39","","",""
"143697","39","39","39","","",""
"143699","","","","40","40","40"
"143722","39","39","39","","",""
"143723","","","","40","40","40"
"143727","39","39","39","","",""
"143731","","","","40","40","40"
"143739","","","","40","40","40"
"143755","39","39","39","","",""
"143757","39","39","39","","",""
"143770","","","","40","40","40"
"143790","39","39","39","","",""
"143805","39","39","39","","",""
"143808","","","","40","40","40"
"143816","","","","40","40","40"
"143833","","","","40","40","40"
"143842","39","39","39","","",""
"143845","39","39","39","","",""
"143850","39","39","39","","",""
"143852","","","","40","40","40"
"143863","","","","40","40","40"
"143870","39","39","39","","",""
"143885","39","39","39","","",""
"143906","39","39","39","40","40","40"
"143910","","","","40","40","40"
"143913","","","","40","40","40"
"143915","","","","40","40","40"
"143916","","","","40","40","40"
"143922","","","","40","40","40"
"143940","","","","40","40","40"
"143973","39","39","39","40","40","40"
"143975","","","","40","40","40"
"143976","","","","40","40","40"
"143977","","","","40","40","40"
"143983","","","","40","40","40"
"143987","39","39","39","","",""
"143994","","","","40","40","40"
"144009","","","","40","40","40"
"144018","","","","40","40","40"
"144032","39","39","39","","",""
"144053","","","","40","40","40"
"144054","","","","40","40","40"
"144084","","","","40","40","40"
"144096","39","39","39","","",""
"144102","39","39","39","","",""
"144110","","","","40","40","40"
"144127","39","39","39","","",""
"144131","39","39","39","","",""
"144134","","","","40","40","40"
"144139","39","39","39","","",""
"144141","39","39","39","40","40","40"
"144143","39","39","39","","",""
"144156","39","39","39","","",""
"144200","","","","40","40","40"
"144201","39","39","39","","",""
"144203","","","","40","40","40"
"144215","39","39","39","","",""
"144241","39","39","39","","",""
"144259","","","","40","40","40"
"144262","","","","40","40","40"
"144265","39","39","39","","",""
"144266","39","39","39","","",""
"144285","","","","40","40","40"
"144287","39","39","39","","",""
"144288","","","","40","40","40"
"144302","39","39","39","","",""
"144305","39","39","39","","",""
"144323","","","","40","40","40"
"144332","","","","40","40","40"
"144333","39","39","39","","",""
"144338","39","39","39","","",""
"144344","","","","40","40","40"
"144348","","","","40","40","40"
"144353","39","39","39","","",""
"144358","","","","40","40","40"
"144373","39","39","39","","",""
"144415","","","","40","40","40"
"144419","","","","40","40","40"
"144426","39","39","39","","",""
"144440","","","","40","40","40"
"144441","39","39","39","","",""
"144444","39","39","39","","",""
"144445","","","","40","40","40"
"144480","39","39","39","","",""
"144485","39","39","39","","",""
"144492","39","39","39","","",""
"144510","39","39","39","40","40","40"
"144518","","","","40","40","40"
"144526","39","39","39","","",""
"144538","","","","40","40","40"
"144554","39","39","39","","",""
"144571","","","","40","40","40"
"144590","39","39","39","","",""
"144594","39","39","39","","",""
"144598","39","39","39","","",""
"144605","","","","40","40","40"
"144606","","","","40","40","40"
"144610","39","39","39","","",""
"144626","","","","40","40","40"
"144636","","","","40","40","40"
"144643","","","","40","40","40"
"144648","39","39","39","","",""
"144657","39","39","39","","",""
"144665","39","39","39","","",""
"144669","39","39","39","","",""
"144670","39","39","39","","",""
"144673","","","","40","40","40"
"144676","","","","40","40","40"
"144687","","","","40","40","40"
"144690","39","39","39","","",""
"144694","","","","40","40","40"
"144699","39","39","39","","",""
"144708","39","39","39","","",""
"144709","39","39","39","40","40","40"
"144722","39","39","39","","",""
"144723","39","39","39","","",""
"144735","","","","40","40","40"
"144740","","","","40","40","40"
"144741","39","39","39","","",""
"144743","","","","40","40","40"
"144748","","","","40","40","40"
"144749","39","39","39","","",""
"144750","39","39","39","","",""
"144755","","","","40","40","40"
"144766","","","","40","40","40"
"144781","39","39","39","","",""
"144782","","","","40","40","40"
"144802","39","39","39","","",""
"144815","","","","40","40","40"
"144817","39","39","39","","",""
"144837","39","39","39","","",""
"144865","","","","40","40","40"
"144879","","","","40","40","40"
"144881","39","39","39","","",""
"144886","39","39","39","","",""
"144888","39","39","39","","",""
"144902","39","39","39","","",""
"144905","39","39","39","","",""
"144910","39","39","39","","",""
"144916","39","39","39","","",""
"144927","39","39","39","","",""
"144928","","","","40","40","40"
"144934","39","39","39","","",""
"144935","39","39","39","","",""
"144947","","","","40","40","40"
"144954","39","39","39","","",""
"144955","","","","40","40","40"
"144968","39","39","39","","",""
"144975","39","39","39","","",""
"144976","","","","40","40","40"
"144989","39","39","39","","",""
"144992","39","39","39","","",""
"145000","","","","40","40","40"
"145037","","","","40","40","40"
"145043","39","39","39","","",""
"145051","39","39","39","","",""
"145054","","","","40","40","40"
"145058","39","39","39","","",""
"145067","","","","40","40","40"
"145070","39","39","39","","",""
"145074","39","39","39","","",""
"145077","","","","40","40","40"
"145091","","","","40","40","40"
"145099","","","","40","40","40"
"145120","","","","40","40","40"
"145129","39","39","39","","",""
"145132","39","39","39","","",""
"145133","","","","40","40","40"
"145143","39","39","39","","",""
"145144","39","39","39","","",""
"145149","39","39","39","","",""
"145153","39","39","39","","",""
"145178","39","39","39","","",""
"145190","","","","40","40","40"
"145195","","","","40","40","40"
"145199","39","39","39","","",""
"145207","39","39","39","","",""
"145210","39","39","39","","",""
"145212","","","","40","40","40"
"145217","","","","40","40","40"
"145232","39","39","39","","",""
"145242","39","39","39","","",""
"145245","","","","40","40","40"
"145276","39","39","39","","",""
"145310","","","","40","40","40"
"145317","","","","40","40","40"
"145319","39","39","39","","",""
"145323","39","39","39","","",""
"145327","","","","40","40","40"
"145332","39","39","39","","",""
"145341","39","39","39","","",""
"145350","","","","40","40","40"
"145351","","","","40","40","40"
"145354","39","39","39","","",""
"145355","","","","40","40","40"
"145373","","","","40","40","40"
"145374","39","39","39","","",""
"145384","","","","40","40","40"
"145388","39","39","39","","",""
"145401","","","","40","40","40"
"145403","","","","40","40","40"
"145405","","","","40","40","40"
"145412","","","","40","40","40"
"145419","39","39","39","","",""
"145421","","","","40","40","40"
"145424","","","","40","40","40"
"145426","39","39","39","","",""
"145427","39","39","39","","",""
"145429","","","","40","40","40"
"145434","","","","40","40","40"
"145442","39","39","39","","",""
"145443","","","","40","40","40"
"145449","","","","40","40","40"
"145456","","","","40","40","40"
"145461","39","39","39","","",""
"145465","39","39","39","","",""
"145478","39","39","39","","",""
"145490","39","39","39","40","40","40"
"145498","39","39","39","","",""
"145500","","","","40","40","40"
"145501","","","","40","40","40"
"145515","39","39","39","40","40","40"
"145517","39","39","39","","",""
"145520","","","","40","40","40"
"145552","39","39","39","","",""
"145561","","","","40","40","40"
"145563","","","","40","40","40"
"145567","","","","40","40","40"
"145575","","","","40","40","40"
"145582","39","39","39","","",""
"145583","","","","40","40","40"
"145584","","","","40","40","40"
"145599","","","","40","40","40"
"145601","39","39","39","","",""
"145613","","","","40","40","40"
"145627","40","40","40","","",""
"145690","","","","40","40","40"
"145693","","","","40","40","40"
"145697","40","40","40","","",""
"145700","40","40","40","","",""
"145708","40","40","40","","",""
"145709","","","","40","40","40"
"145712","40","40","40","","",""
"145732","","","","40","40","40"
"145745","","","","40","40","40"
"145757","","","","40","40","40"
"145760","40","40","40","","",""
"145763","","","","40","40","40"
"145768","40","40","40","","",""
"145777","40","40","40","","",""
"145783","","","","40","40","40"
"145796","40","40","40","","",""
"145797","","","","40","40","40"
"145808","","","","40","40","40"
"145824","","","","40","40","40"
"145841","","","","40","40","40"
"145852","40","40","40","","",""
"145863","40","40","40","","",""
"145900","40","40","40","","",""
"145910","40","40","40","","",""
"145917","40","40","40","","",""
"145922","40","40","40","","",""
"145930","40","40","40","","",""
"145937","40","40","40","","",""
"145983","","","","40","40","40"
"145984","40","40","40","","",""
"145985","","","","40","40","40"
"145996","","","","40","40","40"
"145997","40","40","40","","",""
"145999","","","","40","40","40"
"146021","","","","40","40","40"
"146031","","","","40","40","40"
"146040","","","","40","40","40"
"146042","40","40","40","","",""
"146050","40","40","40","","",""
"146058","40","40","40","","",""
"146066","40","40","40","","",""
"146067","","","","40","40","40"
"146075","40","40","40","","",""
"146078","","","","40","40","40"
"146083","40","40","40","","",""
"146090","","","","40","40","40"
"146092","40","40","40","","",""
"146099","","","","40","40","40"
"146101","40","40","40","","",""
"146102","","","","40","40","40"
"146106","40","40","40","","",""
"146107","","","","40","40","40"
"146122","40","40","40","","",""
"146126","40","40","40","","",""
"146127","","","","40","40","40"
"146135","","","","40","40","40"
"146144","","","","40","40","40"
"146147","","","","40","40","40"
"146173","40","40","40","40","40","40"
"146174","40","40","40","","",""
"146175","40","40","40","","",""
"146177","","","","40","40","40"
"146179","40","40","40","","",""
"146181","","","","40","40","40"
"146194","40","40","40","","",""
"146212","40","40","40","","",""
"146215","","","","40","40","40"
"146221","40","40","40","40","40","40"
"146230","","","","40","40","40"
"146239","40","40","40","","",""
"146241","40","40","40","","",""
"146242","40","40","40","","",""
"146244","40","40","40","","",""
"146249","","","","40","40","40"
"146263","40","40","40","","",""
"146279","40","40","40","","",""
"146303","40","40","40","","",""
"146310","","","","40","40","40"
"146313","40","40","40","","",""
"146342","40","40","40","","",""
"146345","","","","40","40","40"
"146348","","","","40","40","40"
"146351","","","","40","40","40"
"146359","40","40","40","","",""
"146379","40","40","40","","",""
"146406","","","","40","40","40"
